Location ID,HostGenusID,HostGenusNameScientific,HostSpeciesID,HostSpeciesNameScientific,HostCultivarName,PathogenGenusID,PathogenGenusNameScientific,PathogenSpeciesID,PathogenSpeciesNameScientific,UserInit,ObsYear,CountryID,CountryName,RegionID,Latitude,Longitude,Altitude,LocationName,FieldArea,SurveySiteID,SurveySiteName,Observation ID,ObsDate,SurveyorName,InstitutionName,GrowthStageID,GrowthStageName,Comment,DiseaseID,PathogenSpeciesName,Severity,SeverityName,Incidence,IncidenceName,InfectionType,InfectionTypeName,DiseaseID.1,PathogenSpeciesName.1,Severity.1,SeverityName.1,Incidence.1,IncidenceName.1,InfectionType.1,InfectionTypeName.1,DiseaseID.2,PathogenSpeciesName.2,Severity.2,SeverityName.2,Incidence.2,IncidenceName.2,InfectionType.2,InfectionTypeName.2,Diseased
65154,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2015,ET,Ethiopia,0,9.51429,39.11138,2625,"N/shewa, enawari, mortena iru",-99,1,Farmer field,1,11/4/15 0:00,,EARI,-9,N/A,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60896,2,Triticum,1,aestivum,Digalu,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,7.82779,39.11129,2496,"Arsi, Tiyo, Abichu",1,1,Farmer field,1,11/1/14 0:00,,EIAR,5,Dough,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48866,2,Triticum,1,aestivum,kubsa,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.55559,39.11078,2668,"Bolo, Enewary",0.5,1,Farmer field,1,11/4/11 0:00,Debre Birhan Research Station,Debre Birhan Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),3,High (more than 40 %),1,R,0
46645,-9, N/A,-9, N/A,Galama,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,10.51109,39.11041,2942,,0.3,1,Farmer field,1,11/23/09 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,-9,N/A,-9,N/A,-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),3,MR,1
45862,-9, N/A,-9, N/A,Improved,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,10.51079,39.11034,2929,Sirt (Legambo),0.25,1,Farmer field,1,11/23/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
45811,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.5176,39.11,2646,Enewari,1,1,Farmer field,1,11/18/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46195,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.5176,39.11,2646,Enewari,1,1,Farmer field,1,11/18/08 0:00,,,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
51238,2,Triticum,1,aestivum,Digalu,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,6.5775,39.10953,2523,"Dodola, Danaba",-999.99,1,Farmer field,1,11/1/13 0:00,,EIAR/ Sinana Research Centre,5,Dough, ,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
50380,2,Triticum,1,aestivum,ET-13,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,11.54855,39.10922,2895,asim (03),0.14,1,Farmer field,1,11/4/13 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),3,MR,1
61211,2,Triticum,1,aestivum,Danda'a,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,9.78099,39.10921,2603,"north shewa, seynawayu, gashuamba eteya",-999.99,1,Farmer field,1,10/17/14 0:00,,EIAR,7,Heading,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
50901,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,9.46089,39.10893,2621,Wele-Denba,0.3,1,Farmer field,1,11/11/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
47690,2,Triticum,1,aestivum,digelu,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,7.00471,39.10884,2465,"bokola, Dodola",2,1,Farmer field,1,10/28/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
49373,2,Triticum,1,aestivum,Kubsa ,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.55388,39.10854,2672,Bollo  ,0.25,1,Farmer field,1,11/8/12 0:00,,EARI,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
60897,2,Triticum,1,aestivum,Digalu,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,7.82747,39.10841,2407,"Arsi, Tiyo, Abichu",0.5,1,Farmer field,1,11/1/14 0:00,,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
70465,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2016,ET,Ethiopia,0,11.1957,39.1084,2907,mekedela 06,0.75,1,Farmer field,1,10/26/16 0:00,tesfaye dessale,Srinka ARC,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,1
50220,2,Triticum,1,aestivum,Digelu,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.00481,39.10822,2461,Kecheme,3,1,Farmer field,1,8/29/13 0:00,,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
50221,2,Triticum,1,aestivum,Kakaba,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.00338,39.10801,2469,Kecheme,2,1,Farmer field,1,8/29/13 0:00,,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
50222,2,Triticum,1,aestivum,Tussie,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.00338,39.10801,2469,Kecheme,0,1,Farmer field,1,8/29/13 0:00,,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48865,2,Triticum,1,aestivum,unknown,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.55305,39.10762,2668,"Bolo, Enewary",0.25,1,Farmer field,1,11/4/11 0:00,Debre Birhan Research Station,Debre Birhan Research Station,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),2,Moderate (20 - 40 %),1,R,0
46690,2,Triticum,1,aestivum,Medwollabu,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,7.00467,39.10739,2465,Bokola,3,1,Farmer field,1,10/21/09 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
46634,2,Triticum,1,aestivum,Mixed,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,11.34815,39.10724,3020,,1,1,Farmer field,1,11/20/09 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,-9,N/A,-9,N/A,-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),3,MR,1
49376,2,Triticum,1,aestivum,Digalu ,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.5213,39.10641,2662,Burtelek ,0.5,1,Farmer field,1,11/8/12 0:00,,EARI,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49394,2,Triticum,1,aestivum,ET-13A2,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.1469,39.10592,2826,Fiche ,0.25,1,Farmer field,1,11/9/12 0:00,,EARI,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
45828,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.1352,39.1056,2710,GendeKoro,1.5,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46313,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.1352,39.1056,2710,GendeKoro,2,1,Farmer field,1,11/21/08 0:00,,,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
50201,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.07032,39.10552,2467,Wukachisa,0.25,1,Farmer field,1,8/28/13 0:00,,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
46689,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,7.07078,39.10509,2448,Gedeb Asasa,1.5,1,Farmer field,1,10/20/09 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,3,Stripe Rust,-9,N/A,-9,N/A,-9,N/A,1
45849,2,Triticum,1,aestivum,Isreal,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,11.34446,39.10455,3008,Amerari/Delanta,-999.99,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
50635,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,13.57492,39.1039722,2472,limmat,0.06,1,Farmer field,1,10/14/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48861,2,Triticum,1,aestivum,digelu ,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.52371,39.1037,2666,"Mangudo, Enewary",0.5,1,Farmer field,1,11/4/11 0:00,Debre Birhan Research Station,Debre Birhan Research Station,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,1
50226,2,Triticum,1,aestivum,Digelu,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.77285,39.10349,2478,Kechema Burkicha,1.5,1,Farmer field,1,8/30/13 0:00,,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
47703,2,Triticum,1,aestivum,mw,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,6.9747,39.10344,2512,"ayicho, Dodola",1,1,Farmer field,1,10/27/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
70388,2,Triticum,1,aestivum,p.flor,2,Puccinia,0, sp.,GEW,2016,ET,Ethiopia,0,11.5382,39.1033,2930,delanta(03),0.25,1,Farmer field,1,9/7/16 0:00,tesfaye,SrinkaSARC,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),1,R,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49395,2,Triticum,1,aestivum,Digalu ,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.14372,39.10305,2843,Momiti,0.25,1,Farmer field,1,11/9/12 0:00,,EARI,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49182,2,Triticum,2,durum,local/enzosh,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,11.53757,39.10289,2922,asim/03,0.25,1,Farmer field,1,10/20/12 0:00,,EARI,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60515,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,13.20408,39.1027,2230,"South eastern , Saharti samre , Adika-ala",1,1,Farmer field,1,10/3/14 0:00,,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60581,2,Triticum,1,aestivum,Danda'a,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,13.38284,39.10249,2600,"South eastern , Degua temben , Hagreselam ",0.5,1,Farmer field,1,10/7/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48395,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.52519,39.10221,2671,"Tatesa/Inewari, ",0.5,1,Farmer field,1,11/15/11 0:00,Holetta Research Station,Holetta Research Station,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49513,2,Triticum,1,aestivum,Danada,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,7.42275,39.10207,2464,Digalu Qedame,1,1,Farmer field,1,11/11/12 0:00,,EARI,5,Dough,,1,Stem rust,0,None (0),1,Low (less than 20 %),1,R,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
45264,2,Triticum,1,aestivum,Ude,2,Puccinia,0, sp.,GEW,2007,ET,Ethiopia,0,8.4119,39.10156,2022,,1,1,Farmer field,1,10/16/07 0:00,Ayele Badebo & worku Densel,Debre Zeit,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
49574,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,7.03224,39.10146,2396,Anto,1,1,Farmer field,1,9/26/12 0:00,,EARI,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49497,2,Triticum,1,aestivum,K6295-4A,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,7.41085,39.10138,2461,Bush Temela,0.25,1,Farmer field,1,11/8/12 0:00,,EARI,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),1,Low (less than 20 %),1,R,3,Stripe Rust,0,None (0),1,Low (less than 20 %),1,R,0
46644,-9, N/A,-9, N/A,Galama,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,10.53638,39.10109,3268,,0.4,1,Farmer field,1,11/21/09 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,-9,N/A,-9,N/A,-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),3,MR,1
45861,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,10.5365,39.10108,3261,Echaya (Legambo),0.25,1,Farmer field,1,11/22/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
65219,2,Triticum,1,aestivum,kekeba,2,Puccinia,0, sp.,GEW,2015,ET,Ethiopia,0,8.013,39.10088,2220,"Arsi, Tiyo, makro",0.5,1,Farmer field,1,10/5/15 0:00,,EARI,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
49571,2,Triticum,1,aestivum,Mixture (Digalu) ,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,6.59056,39.1006,2455,01 Kebele,-999.99,1,Farmer field,1,9/26/12 0:00,,EARI,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
51235,2,Triticum,1,aestivum,Digalu,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,6.5914,39.10034,2443,"Dodola, Near town",-999.99,1,Farmer field,1,11/1/13 0:00,,EIAR/ Sinana Research Centre,5,Dough, ,1,Stem rust,2,Moderate (20 - 40 %),3,High (more than 40 %),7,MS,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
49375,2,Triticum,1,aestivum,Et-13A2,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.52643,39.10009,2658,Gerba  ,0.5,1,Farmer field,1,11/8/12 0:00,,EARI,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
47221,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.57,39.1,2657,"Weyira Amba, Moretna Jiru, North Shewa",0.25,1,Farmer field,1,9/20/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,1
47222,2,Triticum,1,aestivum,ET-13,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.56,39.1,2660,"Weyira Amba, Moretna Jiru, North Shewa",0.5,1,Farmer field,1,9/20/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),0,None (0),-9,N/A,1
47223,2,Triticum,1,aestivum,Danda,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.56,39.1,2670,"Weyira Amba, Moretna Jiru, North Shewa",0.1,1,Farmer field,1,9/20/10 0:00,EIAR,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),0,None (0),1,R,1
47224,2,Triticum,1,aestivum,HAR 604,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.51,39.1,2668,"Mangudo, Moretna Jiru, North Shewa",0.25,1,Farmer field,1,9/20/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),0,None (0),1,R,1
47225,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.51,39.1,2662,"Mangudo, Moretna Jiru, North Shewa",0.5,1,Farmer field,1,9/20/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),0,None (0),-9,N/A,1
47226,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.4,39.1,2624,"Albasa, Moretna Jiru, North Shewa",0.5,1,Farmer field,1,9/21/10 0:00,EIAR,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),-9,N/A,1
47227,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.1,39.1,2636,"Ejersa kubeti, Seyadebirna Wayu, North Shewa",0.5,1,Farmer field,1,9/21/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),0,None (0),-9,N/A,1
70466,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2016,ET,Ethiopia,0,11.211,39.0989,2868,mekedla(),1,1,Farmer field,1,9/7/16 0:00,tesfaye dessale,SrinkaARC,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,1
46480,2,Triticum,1,aestivum,ET - 13,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,9.52749,39.09881,2660,,1,1,Farmer field,1,11/21/09 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,-9,N/A,-9,N/A,-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),1,Low (less than 20 %),7,MS,1
48798,2,Triticum,1,aestivum,digelu,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,7.0044,39.09853,2455,"bokola, dodola",0.65,1,Farmer field,1,10/28/11 0:00,Sinana Research Station,Sinana Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),3,MR,1
46646,-9, N/A,-9, N/A,Galama,2,Puccinia,0, sp.,GEW,2009,ET,Ethiopia,0,10.4784,39.09849,2780,,40.05,1,Farmer field,1,11/23/09 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,-9,N/A,-9,N/A,-9,N/A,2,Leaf Rust,-9,N/A,-9,N/A,-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
45263,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2007,ET,Ethiopia,0,8.39288,39.09828,2009,,2,1,Farmer field,1,10/16/07 0:00,Ayele Badebo & worku Densel,Debre Zeit,4,Milk,,1,Stem rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),7,MS,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
45863,2,Triticum,1,aestivum,Israel,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,10.47846,39.09828,2778,Doba (Legambo),0.1,1,Farmer field,1,11/23/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
45262,2,Triticum,1,aestivum,Pavon,2,Puccinia,0, sp.,GEW,2007,ET,Ethiopia,0,8.39142,39.09796,2009,,1,1,Farmer field,1,10/16/07 0:00,Ayele Badebo & worku Densel,Debre Zeit,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48862,2,Triticum,1,aestivum,ET13,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.52783,39.09768,2654,"Gerba, Enewary",0.25,1,Farmer field,1,11/4/11 0:00,Debre Birhan Research Station,Debre Birhan Research Station,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
